Date,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Profit_Per_Unit,Total_Sale,Total_Profit,Invoice_No,Store_ID,Tax_Amount,Discount_Amount,Payment_Mode,Customer_ID,Cashier_ID,Barcode,Batch_No,Supplier,Is_Return,Expiry_Date,Current_Stock,Reorder_Level
2026-04-06,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,INV-20260406-0046,STORE-001,0.51,0.0,Card,CU0164,C04,,,,,,,
2026-04-06,P003,Milk 1L,Dairy,3,2.25,0.62,6.41,1.52,INV-20260406-0396,STORE-001,0.32,0.34,Wallet,CU0208,C03,,,,,,,
2026-04-06,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.81,0.73,INV-20260406-0016,STORE-001,0.14,0.09,UPI,CU0126,C05,,,,,,,
2026-04-06,P019,Chicken Breast,Meat,3,7.2,1.75,21.6,5.25,INV-20260406-0346,STORE-001,1.08,0.0,Wallet,CU0187,C05,,,,,,,
2026-04-06,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,INV-20260406-0116,STORE-001,0.41,0.43,Card,CU0115,C04,,,,,,,
2026-04-06,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,INV-20260406-0116,STORE-001,0.64,0.4,Card,CU0115,C04,,,,,,,
2026-04-06,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,INV-20260406-0106,STORE-001,0.2,0.21,Card,CU0069,C01,,,,,,,
2026-04-06,P004,Bread Loaf,Bakery,3,2.1,0.55,5.98,1.33,INV-20260406-0116,STORE-001,0.3,0.32,Card,CU0115,C04,,,,,,,
2026-04-06,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260406-0396,STORE-001,0.44,0.0,Wallet,CU0208,C03,,,,,,,
2026-04-06,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260406-0116,STORE-001,0.11,0.0,Card,CU0115,C04,,,,,,,
2026-04-06,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,INV-20260406-0106,STORE-001,0.54,0.57,Card,CU0069,C01,,,,,,,
2026-04-06,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260406-0456,STORE-001,0.11,0.0,Cash,CU0063,C06,,,,,,,
2026-04-06,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260406-0456,STORE-001,0.66,0.0,Cash,CU0063,C06,,,,,,,
2026-04-06,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260406-0106,STORE-001,0.11,0.0,Card,CU0069,C01,,,,,,,
2026-04-06,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260406-0116,STORE-001,0.19,0.0,Card,CU0115,C04,,,,,,,
2026-04-06,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260406-0426,STORE-001,0.44,0.0,Wallet,CU0184,C02,,,,,,,
2026-04-06,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260406-0116,STORE-001,0.35,0.0,Card,CU0115,C04,,,,,,,
2026-04-06,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260406-0426,STORE-001,0.21,0.0,Wallet,CU0184,C02,,,,,,,
2026-04-06,P004,Bread Loaf,Bakery,3,2.1,0.55,6.11,1.46,INV-20260406-0396,STORE-001,0.31,0.19,Wallet,CU0208,C03,,,,,,,
2026-04-06,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260406-0106,STORE-001,0.66,0.0,Card,CU0069,C01,,,,,,,
2026-04-07,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260407-0277,STORE-001,0.35,0.0,Wallet,CU0196,C02,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,INV-20260407-0417,STORE-001,0.23,0.14,UPI,CU0159,C04,,,,,,,
2026-04-07,P016,Salsa,Snacks,2,3.95,1.05,7.66,1.86,INV-20260407-0277,STORE-001,0.38,0.24,Wallet,CU0196,C02,,,,,,,
2026-04-07,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260407-0417,STORE-001,0.21,0.0,UPI,CU0159,C04,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260407-0277,STORE-001,0.38,0.0,Wallet,CU0196,C02,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260407-0277,STORE-001,0.34,0.0,Wallet,CU0196,C02,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260407-0417,STORE-001,0.53,0.0,UPI,CU0159,C04,,,,,,,
2026-04-07,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,INV-20260407-0437,STORE-001,0.89,0.0,Card,CU0123,C01,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,2,5.25,1.65,10.18,2.98,INV-20260407-0407,STORE-001,0.51,0.32,UPI,CU0052,C03,,,,,,,
2026-04-07,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,INV-20260407-0417,STORE-001,0.2,0.0,UPI,CU0159,C04,,,,,,,
2026-04-07,P011,Coffee,Beverages,1,8.9,2.8,8.45,2.35,INV-20260407-0277,STORE-001,0.42,0.45,Wallet,CU0196,C02,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260407-0397,STORE-001,0.23,0.0,UPI,CU0031,C01,,,,,,,
2026-04-07,P012,Sugar,Pantry,1,2.2,0.52,2.13,0.45,INV-20260407-0427,STORE-001,0.11,0.07,Cash,CU0187,C02,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260407-0397,STORE-001,0.79,0.0,UPI,CU0031,C01,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260407-0427,STORE-001,0.38,0.0,Cash,CU0187,C02,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,INV-20260407-0427,STORE-001,0.22,0.14,Cash,CU0187,C02,,,,,,,
2026-04-07,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,INV-20260407-0407,STORE-001,0.89,0.0,UPI,CU0052,C03,,,,,,,
2026-04-07,P015,Chips,Snacks,1,2.85,0.86,2.71,0.72,INV-20260407-0427,STORE-001,0.14,0.14,Cash,CU0187,C02,,,,,,,
2026-04-07,P017,Rice 5kg,Staples,1,12.5,2.1,12.5,2.1,INV-20260407-0007,STORE-001,0.62,0.0,UPI,CU0130,C06,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260407-0007,STORE-001,0.48,0.0,UPI,CU0130,C06,,,,,,,
2026-04-07,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260407-0387,STORE-001,0.21,0.0,Wallet,CU0067,C06,,,,,,,
2026-04-07,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,INV-20260407-0387,STORE-001,0.51,0.0,Wallet,CU0067,C06,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260407-0387,STORE-001,0.24,0.0,Wallet,CU0067,C06,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260407-0387,STORE-001,0.26,0.0,Wallet,CU0067,C06,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260407-0397,STORE-001,0.38,0.0,UPI,CU0031,C01,,,,,,,
2026-04-07,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260407-0397,STORE-001,0.44,0.0,UPI,CU0031,C01,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.22,1.52,INV-20260407-0497,STORE-001,0.36,0.38,Cash,CU0029,C02,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260407-0497,STORE-001,0.34,0.0,Cash,CU0029,C02,,,,,,,
2026-04-07,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,INV-20260407-0497,STORE-001,0.29,0.0,Cash,CU0029,C02,,,,,,,
2026-04-07,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260407-0497,STORE-001,0.11,0.0,Cash,CU0029,C02,,,,,,,
2026-04-07,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,INV-20260407-0497,STORE-001,0.45,0.0,Cash,CU0029,C02,,,,,,,
2026-04-07,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.44,2.2,INV-20260407-0427,STORE-001,0.42,0.26,Cash,CU0187,C02,,,,,,,
2026-04-07,P002,Apples,Produce,3,1.15,0.37,3.45,1.11,INV-20260407-0397,STORE-001,0.17,0.0,UPI,CU0031,C01,,,,,,,
2026-04-07,P012,Sugar,Pantry,1,2.2,0.52,2.09,0.41,INV-20260407-0407,STORE-001,0.1,0.11,UPI,CU0052,C03,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260407-0407,STORE-001,0.19,0.0,UPI,CU0052,C03,,,,,,,
2026-04-07,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,INV-20260407-0407,STORE-001,0.14,0.0,UPI,CU0052,C03,,,,,,,
2026-04-07,P018,Cooking Oil,Staples,1,9.8,1.9,9.8,1.9,INV-20260407-0497,STORE-001,0.49,0.0,Cash,CU0029,C02,,,,,,,
2026-04-07,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,INV-20260407-0277,STORE-001,0.33,0.0,Wallet,CU0196,C02,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260407-0017,STORE-001,0.19,0.0,UPI,CU0142,C05,,,,,,,
2026-04-07,P013,Tea Bags,Beverages,3,4.3,1.2,12.9,3.6,INV-20260407-0487,STORE-001,0.65,0.0,Cash,CU0040,C03,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260407-0337,STORE-001,0.23,0.0,Wallet,CU0065,C01,,,,,,,
2026-04-07,P014,Biscuits,Snacks,1,2.6,0.78,2.47,0.65,INV-20260407-0467,STORE-001,0.12,0.13,Cash,CU0215,C04,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260407-0337,STORE-001,0.57,0.0,Wallet,CU0065,C01,,,,,,,
2026-04-07,P001,Bananas,Produce,1,0.62,0.23,0.62,0.23,INV-20260407-0337,STORE-001,0.03,0.0,Wallet,CU0065,C01,,,,,,,
2026-04-07,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,INV-20260407-0337,STORE-001,0.64,0.4,Wallet,CU0065,C01,,,,,,,
2026-04-07,P017,Rice 5kg,Staples,1,12.5,2.1,12.5,2.1,INV-20260407-0307,STORE-001,0.62,0.0,Cash,CU0019,C06,,,,,,,
2026-04-07,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,INV-20260407-0337,STORE-001,0.43,0.0,Wallet,CU0065,C01,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,1,5.25,1.65,4.99,1.39,INV-20260407-0337,STORE-001,0.25,0.26,Wallet,CU0065,C01,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260407-0017,STORE-001,0.23,0.0,UPI,CU0142,C05,,,,,,,
2026-04-07,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260407-0017,STORE-001,0.22,0.0,UPI,CU0142,C05,,,,,,,
2026-04-07,P004,Bread Loaf,Bakery,1,2.1,0.55,2.04,0.49,INV-20260407-0017,STORE-001,0.1,0.06,UPI,CU0142,C05,,,,,,,
2026-04-07,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,INV-20260407-0417,STORE-001,0.34,0.0,UPI,CU0159,C04,,,,,,,
2026-04-07,P009,Pasta,Pantry,3,2.35,0.7,6.84,1.89,INV-20260407-0307,STORE-001,0.34,0.21,Cash,CU0019,C06,,,,,,,
2026-04-07,P002,Apples,Produce,3,1.15,0.37,3.45,1.11,INV-20260407-0307,STORE-001,0.17,0.0,Cash,CU0019,C06,,,,,,,
2026-04-07,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260407-0307,STORE-001,0.11,0.0,Cash,CU0019,C06,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.61,0.76,INV-20260407-0307,STORE-001,0.18,0.19,Cash,CU0019,C06,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260407-0307,STORE-001,0.23,0.0,Cash,CU0019,C06,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,3,2.25,0.62,6.55,1.66,INV-20260407-0457,STORE-001,0.33,0.2,UPI,CU0118,C01,,,,,,,
2026-04-07,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,INV-20260407-0347,STORE-001,0.45,0.0,Cash,CU0161,C04,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,INV-20260407-0457,STORE-001,0.54,0.57,UPI,CU0118,C01,,,,,,,
2026-04-07,P011,Coffee,Beverages,2,8.9,2.8,16.91,4.71,INV-20260407-0317,STORE-001,0.85,0.89,Wallet,CU0022,C03,,,,,,,
2026-04-07,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260407-0017,STORE-001,0.12,0.0,UPI,CU0142,C05,,,,,,,
2026-04-07,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260407-0017,STORE-001,0.43,0.0,UPI,CU0142,C05,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,2,5.25,1.65,9.97,2.77,INV-20260407-0017,STORE-001,0.5,0.53,UPI,CU0142,C05,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.02,2.42,INV-20260407-0017,STORE-001,0.45,0.48,UPI,CU0142,C05,,,,,,,
2026-04-07,P018,Cooking Oil,Staples,3,9.8,1.9,29.4,5.7,INV-20260407-0017,STORE-001,1.47,0.0,UPI,CU0142,C05,,,,,,,
2026-04-07,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,INV-20260407-0017,STORE-001,0.06,0.0,UPI,CU0142,C05,,,,,,,
2026-04-07,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260407-0327,STORE-001,0.43,0.0,UPI,CU0139,C04,,,,,,,
2026-04-07,P014,Biscuits,Snacks,3,2.6,0.78,7.41,1.95,INV-20260407-0327,STORE-001,0.37,0.39,UPI,CU0139,C04,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260407-0327,STORE-001,0.71,0.0,UPI,CU0139,C04,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260407-0327,STORE-001,0.26,0.0,UPI,CU0139,C04,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,3,2.25,0.62,6.41,1.52,INV-20260407-0467,STORE-001,0.32,0.34,Cash,CU0215,C04,,,,,,,
2026-04-07,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260407-0467,STORE-001,0.11,0.0,Cash,CU0215,C04,,,,,,,
2026-04-07,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,INV-20260407-0467,STORE-001,1.33,0.0,Cash,CU0215,C04,,,,,,,
2026-04-07,P002,Apples,Produce,2,1.15,0.37,2.23,0.67,INV-20260407-0317,STORE-001,0.11,0.07,Wallet,CU0022,C03,,,,,,,
2026-04-07,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,INV-20260407-0317,STORE-001,0.59,0.0,Wallet,CU0022,C03,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,INV-20260407-0317,STORE-001,0.11,0.07,Wallet,CU0022,C03,,,,,,,
2026-04-07,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,INV-20260407-0317,STORE-001,0.22,0.0,Wallet,CU0022,C03,,,,,,,
2026-04-07,P018,Cooking Oil,Staples,2,9.8,1.9,19.6,3.8,INV-20260407-0457,STORE-001,0.98,0.0,UPI,CU0118,C01,,,,,,,
2026-04-07,P012,Sugar,Pantry,3,2.2,0.52,6.4,1.36,INV-20260407-0347,STORE-001,0.32,0.2,Cash,CU0161,C04,,,,,,,
2026-04-07,P001,Bananas,Produce,2,0.62,0.23,1.24,0.46,INV-20260407-0347,STORE-001,0.06,0.0,Cash,CU0161,C04,,,,,,,
2026-04-07,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260407-0347,STORE-001,0.21,0.0,Cash,CU0161,C04,,,,,,,
2026-04-07,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,INV-20260407-0287,STORE-001,0.2,0.21,Cash,CU0198,C01,,,,,,,
2026-04-07,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260407-0287,STORE-001,0.11,0.0,Cash,CU0198,C01,,,,,,,
2026-04-07,P011,Coffee,Beverages,2,8.9,2.8,16.91,4.71,INV-20260407-0287,STORE-001,0.85,0.89,Cash,CU0198,C01,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260407-0367,STORE-001,0.23,0.0,Card,CU0175,C02,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260407-0367,STORE-001,0.57,0.0,Card,CU0175,C02,,,,,,,
2026-04-07,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,INV-20260407-0367,STORE-001,0.43,0.0,Card,CU0175,C02,,,,,,,
2026-04-07,P019,Chicken Breast,Meat,1,7.2,1.75,6.84,1.39,INV-20260407-0367,STORE-001,0.34,0.36,Card,CU0175,C02,,,,,,,
2026-04-07,P015,Chips,Snacks,1,2.85,0.86,2.71,0.72,INV-20260407-0367,STORE-001,0.14,0.14,Card,CU0175,C02,,,,,,,
2026-04-07,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,INV-20260407-0437,STORE-001,0.33,0.0,Card,CU0123,C01,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260407-0487,STORE-001,0.11,0.0,Cash,CU0040,C03,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,INV-20260407-0487,STORE-001,0.37,0.23,Cash,CU0040,C03,,,,,,,
2026-04-07,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260407-0487,STORE-001,0.21,0.0,Cash,CU0040,C03,,,,,,,
2026-04-07,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,INV-20260407-0377,STORE-001,1.33,0.0,Cash,CU0045,C05,,,,,,,
2026-04-07,P012,Sugar,Pantry,3,2.2,0.52,6.4,1.36,INV-20260407-0377,STORE-001,0.32,0.2,Cash,CU0045,C05,,,,,,,
2026-04-07,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260407-0377,STORE-001,0.24,0.0,Cash,CU0045,C05,,,,,,,
2026-04-07,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,INV-20260407-0377,STORE-001,0.34,0.0,Cash,CU0045,C05,,,,,,,
2026-04-07,P001,Bananas,Produce,2,0.62,0.23,1.24,0.46,INV-20260407-0377,STORE-001,0.06,0.0,Cash,CU0045,C05,,,,,,,
2026-04-07,P020,Yogurt Cups,Dairy,1,3.4,0.88,3.4,0.88,INV-20260407-0287,STORE-001,0.17,0.0,Cash,CU0198,C01,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,3,2.25,0.62,6.55,1.66,INV-20260407-0287,STORE-001,0.33,0.2,Cash,CU0198,C01,,,,,,,
2026-04-07,P016,Salsa,Snacks,2,3.95,1.05,7.9,2.1,INV-20260407-0287,STORE-001,0.4,0.0,Cash,CU0198,C01,,,,,,,
2026-04-07,P004,Bread Loaf,Bakery,1,2.1,0.55,2.04,0.49,INV-20260407-0437,STORE-001,0.1,0.06,Card,CU0123,C01,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,1,5.25,1.65,4.99,1.39,INV-20260407-0477,STORE-001,0.25,0.26,Card,CU0031,C05,,,,,,,
2026-04-07,P017,Rice 5kg,Staples,3,12.5,2.1,37.5,6.3,INV-20260407-0297,STORE-001,1.88,0.0,Card,CU0100,C04,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260407-0297,STORE-001,0.48,0.0,Card,CU0100,C04,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260407-0297,STORE-001,0.79,0.0,Card,CU0100,C04,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,INV-20260407-0477,STORE-001,0.46,0.28,Card,CU0031,C05,,,,,,,
2026-04-07,P012,Sugar,Pantry,3,2.2,0.52,6.4,1.36,INV-20260407-0477,STORE-001,0.32,0.2,Card,CU0031,C05,,,,,,,
2026-04-07,P013,Tea Bags,Beverages,2,4.3,1.2,8.34,2.14,INV-20260407-0447,STORE-001,0.42,0.26,Wallet,CU0169,C05,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260407-0447,STORE-001,0.24,0.0,Wallet,CU0169,C05,,,,,,,
2026-04-07,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,INV-20260407-0487,STORE-001,0.22,0.0,Cash,CU0040,C03,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260407-0357,STORE-001,0.53,0.0,UPI,CU0082,C05,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260407-0447,STORE-001,0.79,0.0,Wallet,CU0169,C05,,,,,,,
2026-04-07,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260407-0007,STORE-001,0.32,0.0,UPI,CU0130,C06,,,,,,,
2026-04-07,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260407-0007,STORE-001,0.22,0.0,UPI,CU0130,C06,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,1,2.25,0.62,2.14,0.51,INV-20260407-0007,STORE-001,0.11,0.11,UPI,CU0130,C06,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260407-0007,STORE-001,0.57,0.0,UPI,CU0130,C06,,,,,,,
2026-04-07,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260407-0007,STORE-001,0.35,0.0,UPI,CU0130,C06,,,,,,,
2026-04-07,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,INV-20260407-0007,STORE-001,0.29,0.0,UPI,CU0130,C06,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260407-0007,STORE-001,0.26,0.0,UPI,CU0130,C06,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260407-0357,STORE-001,0.71,0.0,UPI,CU0082,C05,,,,,,,
2026-04-07,P017,Rice 5kg,Staples,1,12.5,2.1,12.5,2.1,INV-20260407-0417,STORE-001,0.62,0.0,UPI,CU0159,C04,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,INV-20260407-0027,STORE-001,0.22,0.14,Cash,CU0098,C03,,,,,,,
2026-04-07,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260407-0097,STORE-001,0.35,0.0,Wallet,CU0115,C02,,,,,,,
2026-04-07,P017,Rice 5kg,Staples,1,12.5,2.1,12.5,2.1,INV-20260407-0077,STORE-001,0.62,0.0,Wallet,CU0111,C01,,,,,,,
2026-04-07,P009,Pasta,Pantry,1,2.35,0.7,2.23,0.58,INV-20260407-0227,STORE-001,0.11,0.12,Card,CU0177,C01,,,,,,,
2026-04-07,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.63,1.47,INV-20260407-0227,STORE-001,0.28,0.17,Card,CU0177,C01,,,,,,,
2026-04-07,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,INV-20260407-0227,STORE-001,0.33,0.0,Card,CU0177,C01,,,,,,,
2026-04-07,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,INV-20260407-0227,STORE-001,0.89,0.0,Card,CU0177,C01,,,,,,,
2026-04-07,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,INV-20260407-0177,STORE-001,0.06,0.0,Wallet,CU0141,C05,,,,,,,
2026-04-07,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,INV-20260407-0107,STORE-001,0.43,0.0,UPI,CU0098,C03,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260407-0107,STORE-001,0.48,0.0,UPI,CU0098,C03,,,,,,,
2026-04-07,P012,Sugar,Pantry,2,2.2,0.52,4.27,0.91,INV-20260407-0077,STORE-001,0.21,0.13,Wallet,CU0111,C01,,,,,,,
2026-04-07,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260407-0107,STORE-001,0.53,0.0,UPI,CU0098,C03,,,,,,,
2026-04-07,P009,Pasta,Pantry,2,2.35,0.7,4.56,1.26,INV-20260407-0107,STORE-001,0.23,0.14,UPI,CU0098,C03,,,,,,,
2026-04-07,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.22,1.52,INV-20260407-0107,STORE-001,0.36,0.38,UPI,CU0098,C03,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260407-0107,STORE-001,0.23,0.0,UPI,CU0098,C03,,,,,,,
2026-04-07,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260407-0107,STORE-001,0.66,0.0,UPI,CU0098,C03,,,,,,,
2026-04-07,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260407-0047,STORE-001,0.66,0.0,Cash,CU0098,C02,,,,,,,
2026-04-07,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260407-0047,STORE-001,0.34,0.0,Cash,CU0098,C02,,,,,,,
2026-04-07,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260407-0097,STORE-001,0.21,0.0,Wallet,CU0115,C02,,,,,,,
2026-04-07,P006,Butter,Dairy,2,4.4,1.05,8.36,1.66,INV-20260407-0097,STORE-001,0.42,0.44,Wallet,CU0115,C02,,,,,,,
2026-04-07,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.81,0.73,INV-20260407-0107,STORE-001,0.14,0.09,UPI,CU0098,C03,,,,,,,
2026-04-07,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,INV-20260407-0077,STORE-001,0.23,0.14,Wallet,CU0111,C01,,,,,,,
2026-04-07,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,INV-20260407-0137,STORE-001,0.43,0.0,UPI,CU0180,C06,,,,,,,
